points_id,latitude,longitude,formatted address,zip code,state,county,major_basin_name,minor_basin_name,pfaf_id,bws_cat1,bwd_cat1,iav_cat1,sev_cat1,gtd_cat1,rfr_cat1,cfr_cat1,drr_cat1,ucw_cat1,cep_cat1,udw_cat1,usa_cat1,rri_cat1,w_awr_def_qan_cat1,w_awr_def_qal_cat1,w_awr_def_rrr_cat1,w_awr_def_tot_cat1,w_awr_agr_qan_cat1,w_awr_agr_qal_cat1,w_awr_agr_rrr_cat1,w_awr_agr_tot_cat1,w_awr_che_qan_cat1,w_awr_che_qal_cat1,w_awr_che_rrr_cat1,w_awr_che_tot_cat1,w_awr_con_qan_cat1,w_awr_con_qal_cat1,w_awr_con_rrr_cat1,w_awr_con_tot_cat1,w_awr_elp_qan_cat1,w_awr_elp_qal_cat1,w_awr_elp_rrr_cat1,w_awr_elp_tot_cat1,w_awr_fnb_qan_cat1,w_awr_fnb_qal_cat1,w_awr_fnb_rrr_cat1,w_awr_fnb_tot_cat1,w_awr_min_qan_cat1,w_awr_min_qal_cat1,w_awr_min_rrr_cat1,w_awr_min_tot_cat1,w_awr_ong_qan_cat1,w_awr_ong_qal_cat1,w_awr_ong_rrr_cat1,w_awr_ong_tot_cat1,w_awr_smc_qan_cat1,w_awr_smc_qal_cat1,w_awr_smc_rrr_cat1,w_awr_smc_tot_cat1,w_awr_tex_qan_cat1,w_awr_tex_qal_cat1,w_awr_tex_rrr_cat1,w_awr_tex_tot_cat1,bws_cat,bwd_cat,iav_cat,sev_cat,gtd_cat,rfr_cat,cfr_cat,drr_cat,ucw_cat,cep_cat,udw_cat,usa_cat,rri_cat,w_awr_def_qan_cat,w_awr_def_qal_cat,w_awr_def_rrr_cat,w_awr_def_tot_cat,w_awr_agr_qan_cat,w_awr_agr_qal_cat,w_awr_agr_rrr_cat,w_awr_agr_tot_cat,w_awr_che_qan_cat,w_awr_che_qal_cat,w_awr_che_rrr_cat,w_awr_che_tot_cat,w_awr_con_qan_cat,w_awr_con_qal_cat,w_awr_con_rrr_cat,w_awr_con_tot_cat,w_awr_elp_qan_cat,w_awr_elp_qal_cat,w_awr_elp_rrr_cat,w_awr_elp_tot_cat,w_awr_fnb_qan_cat,w_awr_fnb_qal_cat,w_awr_fnb_rrr_cat,w_awr_fnb_tot_cat,w_awr_min_qan_cat,w_awr_min_qal_cat,w_awr_min_rrr_cat,w_awr_min_tot_cat,w_awr_ong_qan_cat,w_awr_ong_qal_cat,w_awr_ong_rrr_cat,w_awr_ong_tot_cat,w_awr_smc_qan_cat,w_awr_smc_qal_cat,w_awr_smc_rrr_cat,w_awr_smc_tot_cat,w_awr_tex_qan_cat,w_awr_tex_qal_cat,w_awr_tex_rrr_cat,w_awr_tex_tot_cat
296,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA",2139,MA,Middlesex County,Atlantic Ocean Seaboard,Charles,731190,2,1,0,0,-9999,2,1,1,0,4,0,0,0,2,1,0,1,2,3,0,1,2,0,1,1,2,1,0,1,2,3,1,1,2,2,1,1,2,1,1,1,2,0,1,0,2,1,1,1,2,1,1,1,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
297,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA",2139,MA,Middlesex County,Atlantic Ocean Seaboard,Charles,731190,2,1,0,0,-9999,2,1,1,0,4,0,0,0,2,1,0,1,2,3,0,1,2,0,1,1,2,1,0,1,2,3,1,1,2,2,1,1,2,1,1,1,2,0,1,0,2,1,1,1,2,1,1,1,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
298,42.36099599,-71.09249337,"50 Vassar St, Cambridge, MA 02139, USA",2139,MA,Middlesex County,Atlantic Ocean Seaboard,Charles,731190,2,1,0,0,-9999,2,1,1,0,4,0,0,0,2,1,0,1,2,3,0,1,2,0,1,1,2,1,0,1,2,3,1,1,2,2,1,1,2,1,1,1,2,0,1,0,2,1,1,1,2,1,1,1,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
299,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA",1731,MA,Middlesex County,Atlantic Ocean Seaboard,Merrimack / Concord,731180,1,0,1,0,-9999,0,0,1,0,3,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,-9999,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
300,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA",1731,MA,Middlesex County,Atlantic Ocean Seaboard,Merrimack / Concord,731180,1,0,1,0,-9999,0,0,1,0,3,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,-9999,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
301,42.45931466,-71.26571806,"59 Schilling Cir, Hanscom AFB, MA 01731, USA",1731,MA,Middlesex County,Atlantic Ocean Seaboard,Merrimack / Concord,731180,1,0,1,0,-9999,0,0,1,0,3,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,-9999,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
302,40.8017343,-77.86073887,"150 University Support Building I, State College, PA 16801, USA",16801,PA,Centre County,"United States, North Atlantic Coast",Bald Eagle,731604,1,0,2,1,-9999,0,0,1,0,1,1,0,0,2,0,1,0,2,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,2,0,1,1,1,0,1,0,0,0,1,0,2,0,1,1,1,0,1,0,0,0,0,0,-9999,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
303,40.42423274,-86.92280179,"First Street Towers on Mitch Daniels Blvd: BUS898, Wabash Township, IN 47906, USA",47906,IN,Tippecanoe County,Mississippi - Missouri,Middle Wabash / Little Vermilion,742667,1,0,1,1,-9999,0,0,2,0,2,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,0,0,0,1,0,2,1,1,1,2,0,1,0,1,1,1,1,-9999,1,0,1,0,1,1,0,0,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1
304,37.4280501,-122.1763912,"498 Via Ortega, Stanford, CA 94305, USA",94305,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,1,1,1,1,-9999,1,0,1,0,1,1,0,0,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1
305,33.24046198,-111.881664,"4500 S Dobson Rd, Chandler, AZ 85248, USA",85248,AZ,Maricopa County,"North America, Colorado",Middle Gila,772250,4,4,4,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,3,0,0,0,4,0,1,2,4,0,1,1,1,1,1,1,-9999,1,0,1,0,1,1,0,0,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1
306,33.24046198,-111.881664,"4500 S Dobson Rd, Chandler, AZ 85248, USA",85248,AZ,Maricopa County,"North America, Colorado",Middle Gila,772250,4,4,4,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,3,0,0,0,4,0,1,2,4,0,1,1,1,1,1,1,-9999,1,0,1,0,1,1,0,0,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1
307,48.36098,-107.87406,"2 Central Ave, Malta, MT 59538, USA",59538,MT,Phillips County,Mississippi - Missouri,Middle Milk,742994,-1,-1,2,1,-9999,2,0,1,0,2,1,0,0,4,1,1,4,4,2,1,4,4,0,1,2,4,1,1,3,4,2,1,3,4,1,1,4,4,1,1,2,3,0,1,1,4,1,1,3,4,0,1,2,4,4,1,0,1,0,0,1,0,1,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,2,4,1,1,3,4,0,1,3,3,0,1,1,2,0,1,0,4,0,1,2,3,0,1,1
308,33.55636246,-96.60825856,"6800 US-75, Sherman, TX 75090, USA",75090,TX,Grayson County,Mississippi - Missouri,Bois D Arc / Island,742250,0,0,2,0,-9999,0,0,2,0,2,1,0,0,0,1,1,0,1,2,1,1,0,0,1,0,0,1,1,0,0,2,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,4,4,1,0,1,0,0,1,0,1,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,2,4,1,1,3,4,0,1,3,3,0,1,1,2,0,1,0,4,0,1,2,3,0,1,1
309,30.5725,-97.416667,"601 W 7th St, Taylor, TX 76574, USA",76574,TX,Williamson County,Gulf Coast,San Gabriel,751640,2,1,2,0,-9999,1,0,2,0,1,0,0,0,3,0,1,1,3,1,0,1,2,0,1,0,2,0,1,1,2,1,1,1,3,0,1,1,2,0,1,0,1,0,1,0,2,0,1,1,2,0,1,1,4,4,1,0,1,0,0,1,0,1,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,2,4,1,1,3,4,0,1,3,3,0,1,1,2,0,1,0,4,0,1,2,3,0,1,1
310,40.09,-82.48,"251 Pinetree Dr, Granville, OH 43023, USA",43023,OH,Licking County,Mississippi - Missouri,Licking,742694,2,1,0,0,-9999,0,0,2,0,2,0,0,0,2,1,1,1,3,2,1,2,1,0,1,0,2,1,1,1,2,2,1,1,3,1,1,1,2,1,1,0,0,0,1,0,2,1,1,1,2,0,1,1,4,4,1,0,1,0,0,1,0,1,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,2,4,1,1,3,4,0,1,3,3,0,1,1,2,0,1,0,4,0,1,2,3,0,1,1
311,43.53787307,-116.1542917,"7050 S Federal Way, Boise, ID 83716, USA",83716,ID,Ada County,Columbia and Northwestern United States,Lower Boise,782940,4,4,1,0,1,0,0,1,0,1,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,2,4,1,1,3,4,0,1,3,3,0,1,1,2,0,1,0,4,0,1,2,3,0,1,1,4,4,1,0,1,0,0,1,0,1,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,2,4,1,1,3,4,0,1,3,3,0,1,1,2,0,1,0,4,0,1,2,3,0,1,1
312,33.6,-83.866667,"3127 Bohannon St NW, Covington, GA 30014, USA",30014,GA,Newton County,"Gulf of Mexico, North Atlantic Coast",Ocmulgee,732549,3,1,1,0,-9999,0,0,1,0,1,0,0,0,3,0,1,1,3,1,0,1,1,0,1,0,2,0,1,1,2,1,1,1,3,0,1,1,1,0,1,0,1,0,1,0,2,0,1,1,2,0,1,0,4,4,2,2,1,1,0,1,0,1,1,0,0,4,0,1,3,4,1,1,3,3,0,1,2,4,0,1,3,4,1,1,3,4,0,1,3,3,0,1,1,3,0,1,1,4,0,1,2,4,0,1,2
313,41.13188,-92.64032,"16900 Monroe Wapello Rd, Eddyville, IA 52553",52553,IA,Wapello County,Mississippi - Missouri,Lower Des Moines,742841,0,0,2,1,-9999,2,0,2,0,2,1,0,0,1,1,1,0,2,2,1,1,2,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,2,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,-9999,1,1,1,0,3,0,0,0,2,1,0,1,2,2,0,1,2,0,0,1,2,1,0,1,2,2,0,1,2,1,1,1,2,1,0,0,2,0,0,0,2,1,1,1,2,0,1,0
314,42.02952,-91.71029,"5110 N River Blvd NE, Cedar Rapids, IA 52411",52411,IA,Linn County,Mississippi - Missouri,Lower Cedar,742863,1,0,3,1,-9999,1,0,2,0,2,0,0,0,2,1,1,1,3,2,1,2,2,0,1,1,2,1,1,1,2,2,1,1,3,1,1,1,2,1,1,1,1,0,1,0,2,1,1,1,2,0,1,1,1,0,0,1,-9999,1,1,1,0,3,0,0,0,2,1,0,1,2,2,0,1,2,0,0,1,2,1,0,1,2,2,0,1,2,1,1,1,2,1,0,0,2,0,0,0,2,1,1,1,2,0,1,0
315,42.05097,-91.68167,"1218 Dina Ct, Hiawatha, IA 52233",52233,IA,Linn County,Mississippi - Missouri,Lower Cedar,742863,1,0,3,1,-9999,1,0,2,0,2,0,0,0,2,1,1,1,3,2,1,2,2,0,1,1,2,1,1,1,2,2,1,1,3,1,1,1,2,1,1,1,1,0,1,0,2,1,1,1,2,0,1,1,1,0,0,1,-9999,1,1,1,0,3,0,0,0,2,1,0,1,2,2,0,1,2,0,0,1,2,1,0,1,2,2,0,1,2,1,1,1,2,1,0,0,2,0,0,0,2,1,1,1,2,0,1,0
316,33.30353,-111.89262,"125 N Price Rd, Chandler, AZ 85224",85224,AZ,Maricopa County,"North America, Colorado",Middle Gila,772250,4,4,4,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,3,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,33.44544,-112.15498,"301 S 45th Ave, Phoenix, AZ 85043",85043,AZ,Maricopa County,"North America, Colorado",Lower Salt,772221,4,3,3,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,2,3,1,0,3,4,0,1,3,3,0,0,1,2,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,33.41817,-112.00676,"3440 E University Dr, Phoenix, AZ 85034",85034,AZ,Maricopa County,"North America, Colorado",Lower Salt,772221,4,3,3,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,2,3,1,0,3,4,0,1,3,3,0,0,1,2,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,33.46072,-111.97341,"1122 N 52nd St, Phoenix, AZ 85008",85008,AZ,Maricopa County,"North America, Colorado",Lower Salt,772221,4,3,3,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,2,3,1,0,3,4,0,1,3,3,0,0,1,2,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,33.7059,-112.08258,"N 7th Ave & W Alameda Rd, Phoenix, AZ 85085",85085,AZ,Maricopa County,"North America, Colorado",Aqua Fria,772218,4,4,2,0,2,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,2,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,33.77598,-112.160488,"5088 W Innovation Circle, Phoenix, AZ 85085",85085,AZ,Maricopa County,"North America, Colorado",Aqua Fria,772218,4,4,2,0,2,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,2,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,33.33546,-111.89903,"2045 E Innovation Cir, Tempe, AZ 85284",85284,AZ,Maricopa County,"North America, Colorado",Middle Gila,772250,4,4,4,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,3,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,32.87109,-111.78809," 29 S Commerce Dr Casa Grande, AZ 85193",85193,AZ,Pinal County,"North America, Colorado",Lower Santa Cruz,772240,4,4,3,1,1,0,0,1,0,2,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,3,4,1,1,3,4,1,1,3,3,0,1,1,3,0,1,0,4,0,1,2,4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,32.872111,-111.791538,"W Ash Ave & S Burris Rd, Casa Grande, AZ 85193",85193,AZ,Pinal County,"North America, Colorado",Lower Santa Cruz,772240,4,4,3,1,1,0,0,1,0,2,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,3,4,1,1,3,4,1,1,3,3,0,1,1,3,0,1,0,4,0,1,2,4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,33.24155,-111.88263,"4500 S Dobson Rd, Chandler, AZ 85248",85248,AZ,Maricopa County,"North America, Colorado",Middle Gila,772250,4,4,4,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,3,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,33.280002,-111.801444,"2350 E Germann Rd Ste 30, Chandler, AZ 85286",85286,AZ,Maricopa County,"North America, Colorado",Middle Gila,772250,4,4,4,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,3,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,33.27731,-111.81034,"1720 E Germann Rd, Chandler, AZ 85286",85286,AZ,Maricopa County,"North America, Colorado",Middle Gila,772250,4,4,4,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,3,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,33.2768,-111.89241,"3200 W Germann Rd, Chandler, AZ 85286",85286,AZ,Maricopa County,"North America, Colorado",Middle Gila,772250,4,4,4,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,3,4,1,0,3,4,0,1,3,3,0,0,1,3,0,0,0,4,0,1,2,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,32.893941,-111.791605,"W Clayton Rd & N Burris Rd, Casa Grande, AZ 85193",85193,AZ,Pinal County,"North America, Colorado",Lower Santa Cruz,772240,4,4,3,1,1,0,0,1,0,2,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,3,4,1,1,3,4,1,1,3,3,0,1,1,3,0,1,0,4,0,1,2,4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,32.868399,-111.79158,"S Burris Rd & AZ-84, Casa Grande, AZ 85193",85193,AZ,Pinal County,"North America, Colorado",Lower Santa Cruz,772240,4,4,3,1,1,0,0,1,0,2,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,3,4,1,1,3,4,1,1,3,3,0,1,1,3,0,1,0,4,0,1,2,4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,37.83485,-122.26771,"4629 Martin Luther King Jr Way, Oakland, CA 94609",94609,CA,Alameda County,California,Suisun Bay,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,37.377606,-121.978786,"3050 Bowers Ave, Santa Clara, CA 95054",95054,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,38.89357,-104.8633,"4405 ArrowsWest Dr, Colorado Springs, CO 80907",80907,CO,El Paso County,Mississippi - Missouri,Fountain,742499,4,2,1,1,1,0,0,2,0,2,0,0,0,4,1,1,2,3,2,0,2,2,0,1,1,3,1,1,2,3,2,1,2,4,1,1,2,2,1,1,1,2,0,1,0,3,1,1,2,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,39.64846,-75.73899,"361 Bellevue Rd, Newark, DE 19713",19713,DE,New Castle County,"United States, North Atlantic Coast",Brandywine / Christina,731506,2,1,1,0,1,0,0,1,0,4,0,0,0,2,1,0,1,2,3,0,2,1,0,1,0,2,1,0,1,2,3,1,1,3,2,1,1,1,1,1,0,1,0,1,0,2,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,28.05196,-80.60428,"2301 Commerce Park Dr NE, Palm Bay, FL 32905",32905,FL,Brevard County,"Gulf of Mexico, North Atlantic Coast",Cape Canaveral,732571,3,2,2,1,1,3,1,1,0,0,0,0,0,3,0,0,2,3,0,0,2,3,0,0,1,3,0,0,2,3,0,0,2,3,0,1,2,3,0,0,1,3,0,0,0,3,0,1,1,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,33.61801,-83.81109,"1 Skc Dr, Covington, GA 30014",30014,GA,Newton County,"Gulf of Mexico, North Atlantic Coast",Ocmulgee,732547,2,1,1,0,-9999,0,0,1,0,1,1,0,0,2,0,1,1,3,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1,3,0,1,1,1,0,1,0,0,0,1,0,2,0,1,1,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,43.52911,-116.14889,"8000 S Federal Way, Boise, ID 83716",83716,ID,Ada County,Columbia and Northwestern United States,Lower Boise,782940,4,4,1,0,1,0,0,1,0,1,0,0,0,4,0,1,3,4,1,1,3,3,0,1,1,4,0,1,2,4,1,1,3,4,0,1,3,3,0,1,1,2,0,1,0,4,0,1,2,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,38.90181,-86.91263,"13598 E WestGate Drive, Odon, IN, United States, Indiana",47562,IN,Daviess County,Mississippi - Missouri,Lower White,742664,2,1,1,1,-9999,0,0,2,0,2,0,0,0,3,1,0,1,3,2,0,2,2,0,1,0,3,1,1,1,2,2,1,1,3,1,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,38.89847,-86.91122,"16630 Innovation Drive, Odon, Indiana 47562",47562,IN,Daviess County,Mississippi - Missouri,Lower White,742664,2,1,1,1,-9999,0,0,2,0,2,0,0,0,3,1,0,1,3,2,0,2,2,0,1,0,3,1,1,1,2,2,1,1,3,1,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,38.90206,-86.90508,"14590 Schonberger Drive, Odon, IN 47562",47562,IN,Daviess County,Mississippi - Missouri,Lower White,742664,2,1,1,1,-9999,0,0,2,0,2,0,0,0,3,1,0,1,3,2,0,2,2,0,1,0,3,1,1,1,2,2,1,1,3,1,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,39.20821,-86.5477,"1025 W Acuff Rd, Bloomington, IN 47404",47404,IN,Monroe County,Mississippi - Missouri,Upper White,742664,2,1,1,1,-9999,0,0,2,0,2,0,0,0,3,1,0,1,3,2,0,2,2,0,1,0,3,1,1,1,2,2,1,1,3,1,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,38.89972,-86.90326,"14051 SGM Gene Shaw Tech Dr, Crane, IN 47522",47522,IN,Martin County,Mississippi - Missouri,Lower White,742664,2,1,1,1,-9999,0,0,2,0,2,0,0,0,3,1,0,1,3,2,0,2,2,0,1,0,3,1,1,1,2,2,1,1,3,1,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,40.46457,-86.92797,"1281 Win Hentschel Blvd, West Lafayette, IN 47906",47906,IN,Tippecanoe County,Mississippi - Missouri,Middle Wabash / Little Vermilion,742667,1,0,1,1,-9999,0,0,2,0,2,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,0,0,0,1,0,2,1,1,1,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,40.42364,-86.92781,"101 FOUNDRY DRIVE, WEST LAFAYETTEIN47906",47906,IN,Tippecanoe County,Mississippi - Missouri,Middle Wabash / Little Vermilion,742667,1,0,1,1,-9999,0,0,2,0,2,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,0,0,0,1,0,2,1,1,1,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
